Hoy, 5/26/2026 2:38:10 PM;\\VBoxSvr\machine_malware\windows_powershell_bind_tcp.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_powershell_bind_tcp.exepetite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:10 PM;\\VBoxSvr\machine_malware\windows_pingback_reverse_tcp.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan.Win32.Convagent.gen;Protección en la nube;Archivo;\\VBoxSvr\machine_malware;windows_pingback_reverse_tcp.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:11 PM;\\VBoxSvr\machine_malware\windows_meterpreter_bind_tcp.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_bind_tcp.exe;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:12 PM;\\VBoxSvr\machine_malware\windows_exec.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan.Win32.Convagent.gen;Protección en la nube;Archivo;\\VBoxSvr\machine_malware;windows_exec.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:12 PM;\\VBoxSvr\machine_malware\windows_encrypted_shell_reverse_tcp.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_encrypted_shell_reverse_tcp.exe;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:13 PM;\\VBoxSvr\machine_malware\windows_shell_hidden_bind_tcp.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_shell_hidden_bind_tcp.exepetite;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:15 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_https.exepetite;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_https.exepetite;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:23 PM;\\VBoxSvr\machine_malware\windows_meterpreter_reverse_https.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Análisis experto;Archivo;\\VBoxSvr\machine_malware;windows_meterpreter_reverse_https.exe;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:24 PM;\\VBoxSvr\machine_malware\windows_pingback_bind_tcp.exe00000001petite;Detectados;Objeto malicioso detectado;VHO:Trojan.Win32.Convagent.gen;Hash;Archivo;\\VBoxSvr\machine_malware;windows_pingback_bind_tcp.exe00000001petite;Detectados;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:24 PM;\\VBoxSvr\machine_malware\windows_shell_reverse_tcp_rc4.exe;Detectados;Objeto malicioso detectado;HEUR:Trojan.Win32.Generic;Hash;Archivo;\\VBoxSvr\machine_malware;windows_shell_reverse_tcp_rc4.exe;Detectados;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:24 PM;\\VBoxSvr\machine_malware\windows_pingback_bind_tcp.exe00000001petite;Eliminado;Objeto eliminado;VHO:Trojan.Win32.Convagent.gen;;Archivo;\\VBoxSvr\machine_malware;windows_pingback_bind_tcp.exe00000001petite;Eliminado;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:25 PM;\\VBoxSvr\machine_malware\windows_shell_reverse_tcp_rc4.exe;Eliminado;Objeto eliminado;HEUR:Trojan.Win32.Generic;;Archivo;\\VBoxSvr\machine_malware;windows_shell_reverse_tcp_rc4.exe;Eliminado;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:24 PM;\\VBoxSvr\machine_malware\windows_pingback_bind_tcp.exe00000001petite;Copia de seguridad creada;Se ha creado una copia de seguridad del objeto;VHO:Trojan.Win32.Convagent.gen;;Archivo;\\VBoxSvr\machine_malware;windows_pingback_bind_tcp.exe00000001petite;Copia de seguridad creada;Troyano;Alta;Análisis heurístico;NT AUTHORITY\SYSTEM;Usuario del sistema
Hoy, 5/26/2026 2:38:24 PM;\\VBoxSvr\machine_malware\windows_shell_reverse_tcp_rc4.exe;Copia de seguridad creada;Se ha creado una copia de seguridad del objeto;HEUR:Trojan.Win32.Generic;;Archivo;\\VBoxSvr\machine_malware;windows_shell_reverse_tcp_rc4.exe;Copia de seguridad creada;Troyano;Alta;Parcial;NT AUTHORITY\SYSTEM;Usuario del sistema
